algorithm,search_method,params,total_profit,average_daily_profit,pct_of_upper,rank
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3602033.0,116194.6129032258,89.71596017863325,113
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 7.906043210907701e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3600917.0,116158.6129032258,89.68816392813822,114
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00035564803062231287, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3597221.0,116039.3870967742,89.59610752864931,115
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3596622.0,116020.06451612903,89.58118821498756,116
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3595408.0,115980.90322580645,89.55095107511214,117
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3595267.0,115976.35483870968,89.54743918324853,118
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3593132.0,115907.48387096774,89.49426266460436,119
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3592857.0,115898.6129032258,89.48741323011859,120
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3592622.0,115891.03225806452,89.48156007701255,121
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3592540.0,115888.3870967742,89.47951770018406,122
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3591938.0,115868.96774193548,89.46452366541882,123
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3591719.0,115861.90322580645,89.45906902486469,124
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3591440.0,115852.90322580645,89.45211996224094,125
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3590549.0,115824.16129032258,89.42992779450701,126
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3590267.0,115815.06451612903,89.42290401077977,127
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 7.906043210907701e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3589917.0,115803.7741935484,89.41418654870695,128
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,129
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00029470517025518097, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,129
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,129
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,129
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,129
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00029470517025518097, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3589221.0,115781.32258064517,89.3968512526993,134
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3588938.0,115772.19354838709,89.38980256193757,135
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3588719.0,115765.12903225806,89.38434792138344,136
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3588622.0,115762.0,89.38193193903754,137
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 9.540954763499944e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3588590.0,115760.96774193548,89.38113491393375,138
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0033932217718953264, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.026826957952797246, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.010481131341546853, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002811768697974228, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.08286427728546843, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00868511373751352, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.06866488450042998, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0009102981779915217, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.007196856730011514, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0010985411419875584, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004941713361323833, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.012648552168552958, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.022229964825261933, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.032374575428176434, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.047148663634573894, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.039069399370546126, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00042919342601287783, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004094915062380423, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.1, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.015264179671752318, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.018420699693267144, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0007543120063354615, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.05689866029018293, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0006250551925273969, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.005963623316594642, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00013894954943731373, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00016768329368110067, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00016768329368110067, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,139
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00029470517025518097, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3587261.0,115718.09677419355,89.34803346509155,172
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3587261.0,115718.09677419355,89.34803346509155,172
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00013894954943731373, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3587261.0,115718.09677419355,89.34803346509155,172
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00035564803062231287, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3587261.0,115718.09677419355,89.34803346509155,172
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3587261.0,115718.09677419355,89.34803346509155,172
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3587183.0,115715.58064516129,89.34609071640102,177
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.4563484775012445e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3586525.0,115694.35483870968,89.32970188770415,178
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00011513953993264469, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3586377.0,115689.58064516129,89.32601564659906,179
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00013894954943731373, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3585418.0,115658.64516129032,89.30212980051955,180
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3585278.0,115654.12903225806,89.29864281569043,181
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00011513953993264469, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3585261.0,115653.58064516129,89.29821939610405,182
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00011513953993264469, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3585261.0,115653.58064516129,89.29821939610405,182
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.727593720314938e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3585163.0,115650.41935483871,89.29577850672365,184
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00016768329368110067, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3584261.0,115621.32258064517,89.2733123616103,185
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.032374575428176434, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.015264179671752318, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.06866488450042998, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004941713361323833, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.018420699693267144, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.06866488450042998, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004094915062380423, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.010481131341546853, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.08286427728546843, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.08286427728546843, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.1, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.010481131341546853, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.018420699693267144, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.022229964825261933, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.022229964825261933, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.012648552168552958, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0033932217718953264, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.012648552168552958, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002811768697974228, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.026826957952797246, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.039069399370546126, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002811768697974228, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0033932217718953264, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.039069399370546126, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.032374575428176434, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.047148663634573894, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.1, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.05689866029018293, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.015264179671752318, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.05689866029018293, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004941713361323833, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.026826957952797246, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.047148663634573894, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004094915062380423, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.005963623316594642, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.007196856730011514, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.005963623316594642, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
