algorithm,search_method,params,total_profit,average_daily_profit,pct_of_upper,rank
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3619851.0,116769.3870967742,90.15975371924293,59
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3619851.0,116769.3870967742,90.15975371924293,59
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 6.55128556859551e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3619248.0,116749.93548387097,90.14473477744319,63
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 3.0888435964774785e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3619081.0,116744.54838709677,90.14057530268273,64
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 3.0888435964774785e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3618081.0,116712.29032258065,90.11566826818898,65
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3617851.0,116704.87096774194,90.10993965025543,66
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 5.4286754393238594e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3616248.0,116653.16129032258,90.07001367396194,67
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.4563484775012445e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3615572.0,116631.35483870968,90.05317651864416,68
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00011513953993264469, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3615377.0,116625.06451612903,90.04831964691788,69
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3614725.0,116604.03225806452,90.03208026042795,70
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 5.4286754393238594e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3612251.0,116524.2258064516,89.97046025709041,71
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3610834.0,116478.51612903226,89.93516698921276,72
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00035564803062231287, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3609221.0,116426.48387096774,89.89499194257434,73
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 6.55128556859551e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3608704.0,116409.80645161291,89.88211500574107,74
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.4563484775012445e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3607211.0,116361.64516129032,89.8449288032419,75
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.4563484775012445e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3606211.0,116329.3870967742,89.82002176874815,76
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3602278.0,116202.51612903226,89.72206240208422,77
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3602033.0,116194.6129032258,89.71596017863325,78
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3602033.0,116194.6129032258,89.71596017863325,78
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3596622.0,116020.06451612903,89.58118821498756,80
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3595267.0,115976.35483870968,89.54743918324853,81
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3595267.0,115976.35483870968,89.54743918324853,81
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3593132.0,115907.48387096774,89.49426266460436,83
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3592622.0,115891.03225806452,89.48156007701255,84
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3592540.0,115888.3870967742,89.47951770018406,85
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3591938.0,115868.96774193548,89.46452366541882,86
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3591938.0,115868.96774193548,89.46452366541882,86
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3591719.0,115861.90322580645,89.45906902486469,88
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3591440.0,115852.90322580645,89.45211996224094,89
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3590549.0,115824.16129032258,89.42992779450701,90
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 7.906043210907701e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3589917.0,115803.7741935484,89.41418654870695,91
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 7.906043210907701e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3589917.0,115803.7741935484,89.41418654870695,91
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,93
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,93
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,93
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,93
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,93
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3589261.0,115782.6129032258,89.39784753407905,93
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00029470517025518097, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3589221.0,115781.32258064517,89.3968512526993,99
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.06866488450042998, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.018420699693267144, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.005963623316594642, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00016768329368110067, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.004094915062380423, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.010481131341546853, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.00042919342601287783, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
ewf,random,"{""cost"": ""newsvendor"", ""eta"": 0.010481131341546853, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3588261.0,115750.35483870968,89.3729404995853,100
