algorithm,search_method,params,total_profit,average_daily_profit,pct_of_upper,rank
gradient,grid,"{""alpha"": 0.2225149432786609, ""reward_scale"": 10000.0, ""use_baseline"": true}",3090305.0,99687.25806451614,76.9703332312145,65
gradient,grid,"{""alpha"": 0.16316359428938848, ""reward_scale"": 10000.0, ""use_baseline"": true}",3084261.0,99492.29032258065,76.81979511473426,66
gradient,grid,"{""alpha"": 0.06433028999174785, ""reward_scale"": 10000.0, ""use_baseline"": false}",3080579.0,99373.51612903226,76.72808741372826,67
gradient,grid,"{""alpha"": 0.05508680065562378, ""reward_scale"": 10000.0, ""use_baseline"": false}",3077579.0,99276.74193548386,76.65336631024701,68
gradient,grid,"{""alpha"": 0.040393513624019946, ""reward_scale"": 10000.0, ""use_baseline"": false}",3075850.0,99220.96774193548,76.6103020476073,69
gradient,grid,"{""alpha"": 0.04717148961805859, ""reward_scale"": 10000.0, ""use_baseline"": false}",3068322.0,98978.12903225806,76.42280189193833,70
gradient,grid,"{""alpha"": 0.08773066621237416, ""reward_scale"": 10000.0, ""use_baseline"": true}",3068180.0,98973.54838709677,76.41926509304022,71
gradient,grid,"{""alpha"": 0.13971894723352868, ""reward_scale"": 10000.0, ""use_baseline"": true}",3068180.0,98973.54838709677,76.41926509304022,71
gradient,grid,"{""alpha"": 0.029619362959451737, ""reward_scale"": 10000.0, ""use_baseline"": false}",3060309.0,98719.64516129032,76.2232218245399,73
gradient,grid,"{""alpha"": 0.03458945130003373, ""reward_scale"": 10000.0, ""use_baseline"": false}",3060180.0,98715.48387096774,76.22000881709022,74
gradient,grid,"{""alpha"": 0.10245175126239792, ""reward_scale"": 10000.0, ""use_baseline"": true}",3056833.0,98607.51612903226,76.13664497263962,75
gradient,grid,"{""alpha"": 0.11964301412374054, ""reward_scale"": 10000.0, ""use_baseline"": true}",3054924.0,98545.93548387097,76.08909744379105,76
gradient,grid,"{""alpha"": 0.19054222085523648, ""reward_scale"": 10000.0, ""use_baseline"": true}",3054305.0,98525.96774193548,76.07367998943941,77
gradient,grid,"{""alpha"": 0.015925896070970644, ""reward_scale"": 10000.0, ""use_baseline"": true}",3051836.0,98446.32258064517,76.01218452127434,78
gradient,grid,"{""alpha"": 0.0185982395134684, ""reward_scale"": 10000.0, ""use_baseline"": true}",3051836.0,98446.32258064517,76.01218452127434,78
gradient,grid,"{""alpha"": 0.02536341656633582, ""reward_scale"": 10000.0, ""use_baseline"": false}",3049924.0,98384.64516129032,75.9645622713223,80
gradient,grid,"{""alpha"": 0.01167798623737652, ""reward_scale"": 10000.0, ""use_baseline"": false}",3049836.0,98381.80645161291,75.96237045228685,81
gradient,grid,"{""alpha"": 0.05508680065562378, ""reward_scale"": 10000.0, ""use_baseline"": true}",3048836.0,98349.54838709677,75.93746341779308,82
gradient,grid,"{""alpha"": 0.04717148961805859, ""reward_scale"": 10000.0, ""use_baseline"": true}",3048836.0,98349.54838709677,75.93746341779308,82
gradient,grid,"{""alpha"": 0.013637536256035549, ""reward_scale"": 10000.0, ""use_baseline"": false}",3046836.0,98285.03225806452,75.88764934880558,84
gradient,grid,"{""alpha"": 0.021718998507771627, ""reward_scale"": 10000.0, ""use_baseline"": true}",3046836.0,98285.03225806452,75.88764934880558,84
gradient,grid,"{""alpha"": 0.021718998507771627, ""reward_scale"": 10000.0, ""use_baseline"": false}",3046836.0,98285.03225806452,75.88764934880558,84
gradient,grid,"{""alpha"": 0.02536341656633582, ""reward_scale"": 10000.0, ""use_baseline"": true}",3046836.0,98285.03225806452,75.88764934880558,84
gradient,grid,"{""alpha"": 0.040393513624019946, ""reward_scale"": 10000.0, ""use_baseline"": true}",3046836.0,98285.03225806452,75.88764934880558,84
gradient,grid,"{""alpha"": 0.029619362959451737, ""reward_scale"": 10000.0, ""use_baseline"": true}",3045836.0,98252.7741935484,75.86274231431183,89
gradient,grid,"{""alpha"": 0.03458945130003373, ""reward_scale"": 10000.0, ""use_baseline"": true}",3045836.0,98252.7741935484,75.86274231431183,89
gradient,grid,"{""alpha"": 0.013637536256035549, ""reward_scale"": 10000.0, ""use_baseline"": true}",3045836.0,98252.7741935484,75.86274231431183,89
gradient,grid,"{""alpha"": 0.07512482411700717, ""reward_scale"": 10000.0, ""use_baseline"": true}",3045836.0,98252.7741935484,75.86274231431183,89
gradient,grid,"{""alpha"": 0.01167798623737652, ""reward_scale"": 10000.0, ""use_baseline"": true}",3045836.0,98252.7741935484,75.86274231431183,89
gradient,grid,"{""alpha"": 0.01, ""reward_scale"": 10000.0, ""use_baseline"": true}",3045836.0,98252.7741935484,75.86274231431183,89
gradient,grid,"{""alpha"": 0.01, ""reward_scale"": 10000.0, ""use_baseline"": false}",3043836.0,98188.25806451614,75.81292824532433,95
gradient,grid,"{""alpha"": 0.0185982395134684, ""reward_scale"": 10000.0, ""use_baseline"": false}",3042836.0,98156.0,75.78802121083056,96
gradient,grid,"{""alpha"": 0.015925896070970644, ""reward_scale"": 10000.0, ""use_baseline"": false}",3042836.0,98156.0,75.78802121083056,96
gradient,grid,"{""alpha"": 0.06433028999174785, ""reward_scale"": 10000.0, ""use_baseline"": true}",3040836.0,98091.48387096774,75.73820714184308,98
gradient,grid,"{""alpha"": 4.239849146579303, ""reward_scale"": 10000.0, ""use_baseline"": true}",2817055.0,90872.74193548386,70.16448605579674,99
gradient,grid,"{""alpha"": 3.6306337928445718, ""reward_scale"": 10000.0, ""use_baseline"": true}",2817055.0,90872.74193548386,70.16448605579674,99
